participant,test_case,passed_first_try,replay_count
d301e3c2-a118-4ec1-9efb-ebe5e8ae2238,t6,False,1
d301e3c2-a118-4ec1-9efb-ebe5e8ae2238,t7,False,2
d301e3c2-a118-4ec1-9efb-ebe5e8ae2238,t8,False,2
d301e3c2-a118-4ec1-9efb-ebe5e8ae2238,t9,True,0
d327c697-e036-448a-b2f0-07e79a75202e,t1,True,0
d327c697-e036-448a-b2f0-07e79a75202e,t10,True,0
d327c697-e036-448a-b2f0-07e79a75202e,t11,False,1
d327c697-e036-448a-b2f0-07e79a75202e,t12,False,1
d327c697-e036-448a-b2f0-07e79a75202e,t2,False,1
d327c697-e036-448a-b2f0-07e79a75202e,t3,True,0
d327c697-e036-448a-b2f0-07e79a75202e,t4,False,3
d327c697-e036-448a-b2f0-07e79a75202e,t5,True,0
d327c697-e036-448a-b2f0-07e79a75202e,t6,True,0
d327c697-e036-448a-b2f0-07e79a75202e,t7,False,3
d327c697-e036-448a-b2f0-07e79a75202e,t8,False,1
d327c697-e036-448a-b2f0-07e79a75202e,t9,False,1
d3338a66-03a8-4ac4-a27b-a08c07ec6d00,t1,False,1
d3338a66-03a8-4ac4-a27b-a08c07ec6d00,t10,False,2
d3338a66-03a8-4ac4-a27b-a08c07ec6d00,t11,False,1
d3338a66-03a8-4ac4-a27b-a08c07ec6d00,t12,False,4
d3338a66-03a8-4ac4-a27b-a08c07ec6d00,t2,False,1
d3338a66-03a8-4ac4-a27b-a08c07ec6d00,t3,False,2
d3338a66-03a8-4ac4-a27b-a08c07ec6d00,t4,False,5
d3338a66-03a8-4ac4-a27b-a08c07ec6d00,t5,False,2
d3338a66-03a8-4ac4-a27b-a08c07ec6d00,t6,True,0
d3338a66-03a8-4ac4-a27b-a08c07ec6d00,t7,True,0
d3338a66-03a8-4ac4-a27b-a08c07ec6d00,t8,False,2
d3338a66-03a8-4ac4-a27b-a08c07ec6d00,t9,True,0
d3785343-8572-4b67-a0b8-7ba0e1fa5cd8,t1,False,2
d3785343-8572-4b67-a0b8-7ba0e1fa5cd8,t10,True,0
d3785343-8572-4b67-a0b8-7ba0e1fa5cd8,t11,False,3
d3785343-8572-4b67-a0b8-7ba0e1fa5cd8,t12,False,6
d3785343-8572-4b67-a0b8-7ba0e1fa5cd8,t2,False,1
d3785343-8572-4b67-a0b8-7ba0e1fa5cd8,t3,False,1
d3785343-8572-4b67-a0b8-7ba0e1fa5cd8,t4,True,0
d3785343-8572-4b67-a0b8-7ba0e1fa5cd8,t5,False,1
d3785343-8572-4b67-a0b8-7ba0e1fa5cd8,t6,True,0
d3785343-8572-4b67-a0b8-7ba0e1fa5cd8,t7,True,0
d3785343-8572-4b67-a0b8-7ba0e1fa5cd8,t8,True,0
d3785343-8572-4b67-a0b8-7ba0e1fa5cd8,t9,False,2
d3adbf2d-c417-4e03-985f-157409e140a2,t1,False,1
d3adbf2d-c417-4e03-985f-157409e140a2,t10,True,0
d3adbf2d-c417-4e03-985f-157409e140a2,t11,False,4
d3adbf2d-c417-4e03-985f-157409e140a2,t12,False,2
d3adbf2d-c417-4e03-985f-157409e140a2,t2,True,0
d3adbf2d-c417-4e03-985f-157409e140a2,t3,False,1
d3adbf2d-c417-4e03-985f-157409e140a2,t4,True,0
d3adbf2d-c417-4e03-985f-157409e140a2,t5,False,1
d3adbf2d-c417-4e03-985f-157409e140a2,t6,True,0
d3adbf2d-c417-4e03-985f-157409e140a2,t7,True,0
d3adbf2d-c417-4e03-985f-157409e140a2,t8,True,0
d3adbf2d-c417-4e03-985f-157409e140a2,t9,False,1
d3b6d64f-769a-4897-8ef8-e5f0df05988d,t1,False,1
d3b6d64f-769a-4897-8ef8-e5f0df05988d,t10,True,0
d3b6d64f-769a-4897-8ef8-e5f0df05988d,t11,False,2
d3b6d64f-769a-4897-8ef8-e5f0df05988d,t12,False,3
d3b6d64f-769a-4897-8ef8-e5f0df05988d,t2,True,0
d3b6d64f-769a-4897-8ef8-e5f0df05988d,t3,False,1
d3b6d64f-769a-4897-8ef8-e5f0df05988d,t4,False,1
d3b6d64f-769a-4897-8ef8-e5f0df05988d,t5,True,0
d3b6d64f-769a-4897-8ef8-e5f0df05988d,t6,True,0
d3b6d64f-769a-4897-8ef8-e5f0df05988d,t7,True,0
d3b6d64f-769a-4897-8ef8-e5f0df05988d,t8,True,0
d3b6d64f-769a-4897-8ef8-e5f0df05988d,t9,False,3
d3bb1771-a6a9-415b-a0e9-e14848a019a1,t1,False,1
d3bb1771-a6a9-415b-a0e9-e14848a019a1,t10,True,0
d3bb1771-a6a9-415b-a0e9-e14848a019a1,t11,False,5
d3bb1771-a6a9-415b-a0e9-e14848a019a1,t12,False,1
d3bb1771-a6a9-415b-a0e9-e14848a019a1,t2,False,1
d3bb1771-a6a9-415b-a0e9-e14848a019a1,t3,False,1
d3bb1771-a6a9-415b-a0e9-e14848a019a1,t4,False,1
d3bb1771-a6a9-415b-a0e9-e14848a019a1,t5,False,1
d3bb1771-a6a9-415b-a0e9-e14848a019a1,t6,False,1
d3bb1771-a6a9-415b-a0e9-e14848a019a1,t7,True,0
d3bb1771-a6a9-415b-a0e9-e14848a019a1,t8,False,1
d3bb1771-a6a9-415b-a0e9-e14848a019a1,t9,True,0
d4211177-1c08-4a8e-81a8-a83801473a3b,t1,True,0
d4211177-1c08-4a8e-81a8-a83801473a3b,t10,False,1
d4211177-1c08-4a8e-81a8-a83801473a3b,t11,False,3
d4211177-1c08-4a8e-81a8-a83801473a3b,t12,True,0
d4211177-1c08-4a8e-81a8-a83801473a3b,t2,True,0
d4211177-1c08-4a8e-81a8-a83801473a3b,t3,False,1
d4211177-1c08-4a8e-81a8-a83801473a3b,t4,True,0
d4211177-1c08-4a8e-81a8-a83801473a3b,t5,False,2
d4211177-1c08-4a8e-81a8-a83801473a3b,t6,True,0
d4211177-1c08-4a8e-81a8-a83801473a3b,t7,True,0
d4211177-1c08-4a8e-81a8-a83801473a3b,t8,False,2
d4211177-1c08-4a8e-81a8-a83801473a3b,t9,True,0
d46b52b5-3558-4c08-81b5-8321387ef32b,t1,False,3
d46b52b5-3558-4c08-81b5-8321387ef32b,t10,True,0
d46b52b5-3558-4c08-81b5-8321387ef32b,t11,False,1
d46b52b5-3558-4c08-81b5-8321387ef32b,t12,False,1
d46b52b5-3558-4c08-81b5-8321387ef32b,t2,False,1
d46b52b5-3558-4c08-81b5-8321387ef32b,t3,True,0
d46b52b5-3558-4c08-81b5-8321387ef32b,t4,False,2
d46b52b5-3558-4c08-81b5-8321387ef32b,t5,True,0
d46b52b5-3558-4c08-81b5-8321387ef32b,t6,True,0
d46b52b5-3558-4c08-81b5-8321387ef32b,t7,False,2
d46b52b5-3558-4c08-81b5-8321387ef32b,t8,True,0
d46b52b5-3558-4c08-81b5-8321387ef32b,t9,True,0
d486b834-e948-4092-99db-bcda965e000f,t1,False,1
d486b834-e948-4092-99db-bcda965e000f,t10,True,0
d486b834-e948-4092-99db-bcda965e000f,t11,True,0
d486b834-e948-4092-99db-bcda965e000f,t12,True,0
d486b834-e948-4092-99db-bcda965e000f,t2,False,1
d486b834-e948-4092-99db-bcda965e000f,t3,False,1
d486b834-e948-4092-99db-bcda965e000f,t4,True,0
d486b834-e948-4092-99db-bcda965e000f,t5,True,0
d486b834-e948-4092-99db-bcda965e000f,t6,True,0
d486b834-e948-4092-99db-bcda965e000f,t7,True,0
d486b834-e948-4092-99db-bcda965e000f,t8,False,3
d486b834-e948-4092-99db-bcda965e000f,t9,True,0
d4a4bbba-4fb9-43a2-93c3-c5e38a9d12a8,t1,False,1
d4a4bbba-4fb9-43a2-93c3-c5e38a9d12a8,t10,True,0
d4a4bbba-4fb9-43a2-93c3-c5e38a9d12a8,t11,False,2
d4a4bbba-4fb9-43a2-93c3-c5e38a9d12a8,t12,False,1
d4a4bbba-4fb9-43a2-93c3-c5e38a9d12a8,t2,False,2
d4a4bbba-4fb9-43a2-93c3-c5e38a9d12a8,t3,True,0
d4a4bbba-4fb9-43a2-93c3-c5e38a9d12a8,t4,False,1
d4a4bbba-4fb9-43a2-93c3-c5e38a9d12a8,t5,True,0
d4a4bbba-4fb9-43a2-93c3-c5e38a9d12a8,t6,True,0
d4a4bbba-4fb9-43a2-93c3-c5e38a9d12a8,t7,False,3
d4a4bbba-4fb9-43a2-93c3-c5e38a9d12a8,t8,False,1
d4a4bbba-4fb9-43a2-93c3-c5e38a9d12a8,t9,True,0
d4bd621e-0300-4c40-8e3e-3cec18beaefc,t1,True,0
d4bd621e-0300-4c40-8e3e-3cec18beaefc,t10,False,1
d4bd621e-0300-4c40-8e3e-3cec18beaefc,t11,True,0
d4bd621e-0300-4c40-8e3e-3cec18beaefc,t12,True,0
d4bd621e-0300-4c40-8e3e-3cec18beaefc,t2,False,1
d4bd621e-0300-4c40-8e3e-3cec18beaefc,t3,True,0
d4bd621e-0300-4c40-8e3e-3cec18beaefc,t4,False,6
d4bd621e-0300-4c40-8e3e-3cec18beaefc,t5,True,0
d4bd621e-0300-4c40-8e3e-3cec18beaefc,t6,True,0
d4bd621e-0300-4c40-8e3e-3cec18beaefc,t7,False,1
d4bd621e-0300-4c40-8e3e-3cec18beaefc,t8,False,1
d4bd621e-0300-4c40-8e3e-3cec18beaefc,t9,True,0
d4cb45d6-aaf3-4265-8e95-ccfe6c51c6ab,t1,True,0
d4cb45d6-aaf3-4265-8e95-ccfe6c51c6ab,t10,True,0
d4cb45d6-aaf3-4265-8e95-ccfe6c51c6ab,t11,True,0
d4cb45d6-aaf3-4265-8e95-ccfe6c51c6ab,t12,False,1
d4cb45d6-aaf3-4265-8e95-ccfe6c51c6ab,t2,False,2
d4cb45d6-aaf3-4265-8e95-ccfe6c51c6ab,t3,True,0
d4cb45d6-aaf3-4265-8e95-ccfe6c51c6ab,t4,True,0
d4cb45d6-aaf3-4265-8e95-ccfe6c51c6ab,t5,True,0
d4cb45d6-aaf3-4265-8e95-ccfe6c51c6ab,t6,True,0
d4cb45d6-aaf3-4265-8e95-ccfe6c51c6ab,t7,True,0
d4cb45d6-aaf3-4265-8e95-ccfe6c51c6ab,t8,True,0
d4cb45d6-aaf3-4265-8e95-ccfe6c51c6ab,t9,False,2
d4cc0a0c-79ff-44d5-9123-3f52201749a3,t1,True,0
d4cc0a0c-79ff-44d5-9123-3f52201749a3,t10,True,0
d4cc0a0c-79ff-44d5-9123-3f52201749a3,t11,False,1
d4cc0a0c-79ff-44d5-9123-3f52201749a3,t12,False,1
d4cc0a0c-79ff-44d5-9123-3f52201749a3,t2,False,2
d4cc0a0c-79ff-44d5-9123-3f52201749a3,t3,True,0
d4cc0a0c-79ff-44d5-9123-3f52201749a3,t4,False,1
d4cc0a0c-79ff-44d5-9123-3f52201749a3,t5,False,1
d4cc0a0c-79ff-44d5-9123-3f52201749a3,t6,False,1
d4cc0a0c-79ff-44d5-9123-3f52201749a3,t7,False,1
d4cc0a0c-79ff-44d5-9123-3f52201749a3,t8,True,0
d4cc0a0c-79ff-44d5-9123-3f52201749a3,t9,False,1
d4e50b3f-a716-4f59-86e1-816fd5916c6b,t1,True,0
d4e50b3f-a716-4f59-86e1-816fd5916c6b,t10,True,0
d4e50b3f-a716-4f59-86e1-816fd5916c6b,t11,True,0
d4e50b3f-a716-4f59-86e1-816fd5916c6b,t12,False,1
d4e50b3f-a716-4f59-86e1-816fd5916c6b,t2,False,1
d4e50b3f-a716-4f59-86e1-816fd5916c6b,t3,False,1
d4e50b3f-a716-4f59-86e1-816fd5916c6b,t4,True,0
d4e50b3f-a716-4f59-86e1-816fd5916c6b,t5,True,0
d4e50b3f-a716-4f59-86e1-816fd5916c6b,t6,True,0
d4e50b3f-a716-4f59-86e1-816fd5916c6b,t7,True,0
d4e50b3f-a716-4f59-86e1-816fd5916c6b,t8,True,0
d4e50b3f-a716-4f59-86e1-816fd5916c6b,t9,True,0
d53d1da0-683d-4b9a-825b-fbff074b395b,t1,False,1
d53d1da0-683d-4b9a-825b-fbff074b395b,t10,True,0
d53d1da0-683d-4b9a-825b-fbff074b395b,t11,False,1
d53d1da0-683d-4b9a-825b-fbff074b395b,t12,False,1
d53d1da0-683d-4b9a-825b-fbff074b395b,t2,False,1
d53d1da0-683d-4b9a-825b-fbff074b395b,t3,False,1
d53d1da0-683d-4b9a-825b-fbff074b395b,t4,True,0
d53d1da0-683d-4b9a-825b-fbff074b395b,t5,True,0
d53d1da0-683d-4b9a-825b-fbff074b395b,t6,True,0
d53d1da0-683d-4b9a-825b-fbff074b395b,t7,True,0
d53d1da0-683d-4b9a-825b-fbff074b395b,t8,True,0
d53d1da0-683d-4b9a-825b-fbff074b395b,t9,True,0
d57f71e6-1628-4ea5-bc56-ca495147597a,t1,False,1
d57f71e6-1628-4ea5-bc56-ca495147597a,t10,True,0
d57f71e6-1628-4ea5-bc56-ca495147597a,t11,False,1
d57f71e6-1628-4ea5-bc56-ca495147597a,t12,False,1
d57f71e6-1628-4ea5-bc56-ca495147597a,t2,False,1
d57f71e6-1628-4ea5-bc56-ca495147597a,t3,True,0
d57f71e6-1628-4ea5-bc56-ca495147597a,t4,True,0
d57f71e6-1628-4ea5-bc56-ca495147597a,t5,False,1
d57f71e6-1628-4ea5-bc56-ca495147597a,t6,True,0
d57f71e6-1628-4ea5-bc56-ca495147597a,t7,True,0
d57f71e6-1628-4ea5-bc56-ca495147597a,t8,False,1
d57f71e6-1628-4ea5-bc56-ca495147597a,t9,False,5
d5a858c9-1f19-4430-8577-24840992384c,t1,True,0
d5a858c9-1f19-4430-8577-24840992384c,t10,True,0
d5a858c9-1f19-4430-8577-24840992384c,t11,True,0
d5a858c9-1f19-4430-8577-24840992384c,t12,False,1
d5a858c9-1f19-4430-8577-24840992384c,t2,False,5
d5a858c9-1f19-4430-8577-24840992384c,t3,False,1
d5a858c9-1f19-4430-8577-24840992384c,t4,True,0
d5a858c9-1f19-4430-8577-24840992384c,t5,False,3
d5a858c9-1f19-4430-8577-24840992384c,t6,True,0
d5a858c9-1f19-4430-8577-24840992384c,t7,True,0
d5a858c9-1f19-4430-8577-24840992384c,t8,False,1
d5a858c9-1f19-4430-8577-24840992384c,t9,True,0
d5d3dc2c-66b2-423e-a86b-87eccc84c028,t1,True,0
d5d3dc2c-66b2-423e-a86b-87eccc84c028,t10,True,0
d5d3dc2c-66b2-423e-a86b-87eccc84c028,t11,True,0
d5d3dc2c-66b2-423e-a86b-87eccc84c028,t12,False,1
d5d3dc2c-66b2-423e-a86b-87eccc84c028,t2,False,1
d5d3dc2c-66b2-423e-a86b-87eccc84c028,t3,False,1
d5d3dc2c-66b2-423e-a86b-87eccc84c028,t4,False,1
d5d3dc2c-66b2-423e-a86b-87eccc84c028,t5,True,0
d5d3dc2c-66b2-423e-a86b-87eccc84c028,t6,False,2
d5d3dc2c-66b2-423e-a86b-87eccc84c028,t7,True,0
d5d3dc2c-66b2-423e-a86b-87eccc84c028,t8,True,0
d5d3dc2c-66b2-423e-a86b-87eccc84c028,t9,False,1
d5d50201-f506-4556-ad38-e90ad7380c67,t1,False,1
d5d50201-f506-4556-ad38-e90ad7380c67,t10,True,0
d5d50201-f506-4556-ad38-e90ad7380c67,t11,False,2
d5d50201-f506-4556-ad38-e90ad7380c67,t12,True,0
d5d50201-f506-4556-ad38-e90ad7380c67,t2,False,1
d5d50201-f506-4556-ad38-e90ad7380c67,t3,False,1
d5d50201-f506-4556-ad38-e90ad7380c67,t4,False,6
d5d50201-f506-4556-ad38-e90ad7380c67,t5,False,2
d5d50201-f506-4556-ad38-e90ad7380c67,t6,True,0
d5d50201-f506-4556-ad38-e90ad7380c67,t7,False,1
d5d50201-f506-4556-ad38-e90ad7380c67,t8,True,0
d5d50201-f506-4556-ad38-e90ad7380c67,t9,True,0
d5e31fa4-e8f5-44eb-86a4-8b52505033ba,t1,True,0
d5e31fa4-e8f5-44eb-86a4-8b52505033ba,t10,False,1
d5e31fa4-e8f5-44eb-86a4-8b52505033ba,t11,False,4
d5e31fa4-e8f5-44eb-86a4-8b52505033ba,t12,False,2
d5e31fa4-e8f5-44eb-86a4-8b52505033ba,t2,False,2
d5e31fa4-e8f5-44eb-86a4-8b52505033ba,t3,True,0
d5e31fa4-e8f5-44eb-86a4-8b52505033ba,t4,True,0
d5e31fa4-e8f5-44eb-86a4-8b52505033ba,t5,False,1
d5e31fa4-e8f5-44eb-86a4-8b52505033ba,t6,True,0
d5e31fa4-e8f5-44eb-86a4-8b52505033ba,t7,False,3
d5e31fa4-e8f5-44eb-86a4-8b52505033ba,t8,True,0
d5e31fa4-e8f5-44eb-86a4-8b52505033ba,t9,False,1
d5ee17a1-753f-4ca7-bd53-73ac28ae06a4,t1,True,0
d5ee17a1-753f-4ca7-bd53-73ac28ae06a4,t10,False,1
d5ee17a1-753f-4ca7-bd53-73ac28ae06a4,t11,True,0
d5ee17a1-753f-4ca7-bd53-73ac28ae06a4,t12,False,2
d5ee17a1-753f-4ca7-bd53-73ac28ae06a4,t2,True,0
d5ee17a1-753f-4ca7-bd53-73ac28ae06a4,t3,True,0
d5ee17a1-753f-4ca7-bd53-73ac28ae06a4,t4,False,2
d5ee17a1-753f-4ca7-bd53-73ac28ae06a4,t5,False,1
d5ee17a1-753f-4ca7-bd53-73ac28ae06a4,t6,False,1
d5ee17a1-753f-4ca7-bd53-73ac28ae06a4,t7,False,2
d5ee17a1-753f-4ca7-bd53-73ac28ae06a4,t8,False,1
d5ee17a1-753f-4ca7-bd53-73ac28ae06a4,t9,True,0
d672731d-4fdb-4441-b21e-e9af422a3a72,t1,True,0
d672731d-4fdb-4441-b21e-e9af422a3a72,t10,True,0
d672731d-4fdb-4441-b21e-e9af422a3a72,t11,True,0
d672731d-4fdb-4441-b21e-e9af422a3a72,t12,False,2
d672731d-4fdb-4441-b21e-e9af422a3a72,t2,False,1
d672731d-4fdb-4441-b21e-e9af422a3a72,t3,False,1
d672731d-4fdb-4441-b21e-e9af422a3a72,t4,True,0
d672731d-4fdb-4441-b21e-e9af422a3a72,t5,True,0
d672731d-4fdb-4441-b21e-e9af422a3a72,t6,True,0
d672731d-4fdb-4441-b21e-e9af422a3a72,t7,True,0
d672731d-4fdb-4441-b21e-e9af422a3a72,t8,False,1
d672731d-4fdb-4441-b21e-e9af422a3a72,t9,True,0
d6877896-6340-4ea3-b604-a482afff6923,t1,False,1
d6877896-6340-4ea3-b604-a482afff6923,t10,True,0
d6877896-6340-4ea3-b604-a482afff6923,t11,True,0
d6877896-6340-4ea3-b604-a482afff6923,t12,False,1
d6877896-6340-4ea3-b604-a482afff6923,t2,False,1
d6877896-6340-4ea3-b604-a482afff6923,t3,True,0
d6877896-6340-4ea3-b604-a482afff6923,t4,True,0
d6877896-6340-4ea3-b604-a482afff6923,t5,False,1
d6877896-6340-4ea3-b604-a482afff6923,t6,True,0
d6877896-6340-4ea3-b604-a482afff6923,t7,True,0
d6877896-6340-4ea3-b604-a482afff6923,t8,True,0
d6877896-6340-4ea3-b604-a482afff6923,t9,False,2
d6d917d8-3ae3-4a1e-a557-43821a82e066,t1,True,0
d6d917d8-3ae3-4a1e-a557-43821a82e066,t10,True,0
d6d917d8-3ae3-4a1e-a557-43821a82e066,t11,False,1
d6d917d8-3ae3-4a1e-a557-43821a82e066,t12,True,0
d6d917d8-3ae3-4a1e-a557-43821a82e066,t2,False,1
d6d917d8-3ae3-4a1e-a557-43821a82e066,t3,True,0
d6d917d8-3ae3-4a1e-a557-43821a82e066,t4,False,1
d6d917d8-3ae3-4a1e-a557-43821a82e066,t5,False,1
d6d917d8-3ae3-4a1e-a557-43821a82e066,t6,False,1
d6d917d8-3ae3-4a1e-a557-43821a82e066,t7,True,0
d6d917d8-3ae3-4a1e-a557-43821a82e066,t8,False,1
d6d917d8-3ae3-4a1e-a557-43821a82e066,t9,False,1
d6dd3664-d965-44c2-bdfd-181be764d733,t1,False,1
d6dd3664-d965-44c2-bdfd-181be764d733,t10,True,0
d6dd3664-d965-44c2-bdfd-181be764d733,t11,False,1
d6dd3664-d965-44c2-bdfd-181be764d733,t12,False,2
d6dd3664-d965-44c2-bdfd-181be764d733,t2,True,0
d6dd3664-d965-44c2-bdfd-181be764d733,t3,False,1
d6dd3664-d965-44c2-bdfd-181be764d733,t4,False,1
d6dd3664-d965-44c2-bdfd-181be764d733,t5,True,0
d6dd3664-d965-44c2-bdfd-181be764d733,t6,True,0
d6dd3664-d965-44c2-bdfd-181be764d733,t7,True,0
d6dd3664-d965-44c2-bdfd-181be764d733,t8,True,0
d6dd3664-d965-44c2-bdfd-181be764d733,t9,False,1
d70894a7-a64c-48d8-9160-fcd19e67f107,t1,False,1
d70894a7-a64c-48d8-9160-fcd19e67f107,t10,True,0
d70894a7-a64c-48d8-9160-fcd19e67f107,t11,False,2
d70894a7-a64c-48d8-9160-fcd19e67f107,t12,True,0
d70894a7-a64c-48d8-9160-fcd19e67f107,t2,False,1
d70894a7-a64c-48d8-9160-fcd19e67f107,t3,False,1
d70894a7-a64c-48d8-9160-fcd19e67f107,t4,True,0
d70894a7-a64c-48d8-9160-fcd19e67f107,t5,True,0
d70894a7-a64c-48d8-9160-fcd19e67f107,t6,False,1
d70894a7-a64c-48d8-9160-fcd19e67f107,t7,True,0
d70894a7-a64c-48d8-9160-fcd19e67f107,t8,True,0
d70894a7-a64c-48d8-9160-fcd19e67f107,t9,True,0
d7366c63-3bb0-4e62-9f1d-d2450ed28bf9,t1,False,1
d7366c63-3bb0-4e62-9f1d-d2450ed28bf9,t10,True,0
d7366c63-3bb0-4e62-9f1d-d2450ed28bf9,t11,False,1
d7366c63-3bb0-4e62-9f1d-d2450ed28bf9,t12,False,1
d7366c63-3bb0-4e62-9f1d-d2450ed28bf9,t2,True,0
d7366c63-3bb0-4e62-9f1d-d2450ed28bf9,t3,True,0
d7366c63-3bb0-4e62-9f1d-d2450ed28bf9,t4,True,0
d7366c63-3bb0-4e62-9f1d-d2450ed28bf9,t5,True,0
d7366c63-3bb0-4e62-9f1d-d2450ed28bf9,t6,True,0
d7366c63-3bb0-4e62-9f1d-d2450ed28bf9,t7,True,0
d7366c63-3bb0-4e62-9f1d-d2450ed28bf9,t8,False,1
d7366c63-3bb0-4e62-9f1d-d2450ed28bf9,t9,True,0
d73ad86d-22e6-4c96-bb86-e715fe25e2cb,t1,True,0
d73ad86d-22e6-4c96-bb86-e715fe25e2cb,t10,True,0
d73ad86d-22e6-4c96-bb86-e715fe25e2cb,t11,True,0
d73ad86d-22e6-4c96-bb86-e715fe25e2cb,t12,False,3
d73ad86d-22e6-4c96-bb86-e715fe25e2cb,t2,False,1
d73ad86d-22e6-4c96-bb86-e715fe25e2cb,t3,False,1
d73ad86d-22e6-4c96-bb86-e715fe25e2cb,t4,False,2
d73ad86d-22e6-4c96-bb86-e715fe25e2cb,t5,False,5
d73ad86d-22e6-4c96-bb86-e715fe25e2cb,t6,True,0
d73ad86d-22e6-4c96-bb86-e715fe25e2cb,t7,True,0
d73ad86d-22e6-4c96-bb86-e715fe25e2cb,t8,False,2
d73ad86d-22e6-4c96-bb86-e715fe25e2cb,t9,False,2
d7f06eb5-c706-49ad-98b8-605ed0c4906e,t1,False,1
d7f06eb5-c706-49ad-98b8-605ed0c4906e,t10,True,0
d7f06eb5-c706-49ad-98b8-605ed0c4906e,t11,False,2
d7f06eb5-c706-49ad-98b8-605ed0c4906e,t12,True,0
d7f06eb5-c706-49ad-98b8-605ed0c4906e,t2,False,1
d7f06eb5-c706-49ad-98b8-605ed0c4906e,t3,True,0
d7f06eb5-c706-49ad-98b8-605ed0c4906e,t4,False,5
d7f06eb5-c706-49ad-98b8-605ed0c4906e,t5,True,0
d7f06eb5-c706-49ad-98b8-605ed0c4906e,t6,False,2
d7f06eb5-c706-49ad-98b8-605ed0c4906e,t7,True,0
d7f06eb5-c706-49ad-98b8-605ed0c4906e,t8,True,0
d7f06eb5-c706-49ad-98b8-605ed0c4906e,t9,True,0
d8623806-5b9d-48df-9d3a-0d5aaf264f7f,t1,False,2
d8623806-5b9d-48df-9d3a-0d5aaf264f7f,t10,False,1
d8623806-5b9d-48df-9d3a-0d5aaf264f7f,t11,True,0
d8623806-5b9d-48df-9d3a-0d5aaf264f7f,t12,False,3
d8623806-5b9d-48df-9d3a-0d5aaf264f7f,t2,True,0
d8623806-5b9d-48df-9d3a-0d5aaf264f7f,t3,False,1
d8623806-5b9d-48df-9d3a-0d5aaf264f7f,t4,True,0
d8623806-5b9d-48df-9d3a-0d5aaf264f7f,t5,True,0
d8623806-5b9d-48df-9d3a-0d5aaf264f7f,t6,False,1
d8623806-5b9d-48df-9d3a-0d5aaf264f7f,t7,False,2
d8623806-5b9d-48df-9d3a-0d5aaf264f7f,t8,False,4
d8623806-5b9d-48df-9d3a-0d5aaf264f7f,t9,False,3
d88df0c9-3fe9-4163-b0cd-6c612e12b41d,t1,True,0
d88df0c9-3fe9-4163-b0cd-6c612e12b41d,t10,True,0
d88df0c9-3fe9-4163-b0cd-6c612e12b41d,t11,False,2
d88df0c9-3fe9-4163-b0cd-6c612e12b41d,t12,True,0
d88df0c9-3fe9-4163-b0cd-6c612e12b41d,t2,False,1
d88df0c9-3fe9-4163-b0cd-6c612e12b41d,t3,True,0
d88df0c9-3fe9-4163-b0cd-6c612e12b41d,t4,True,0
d88df0c9-3fe9-4163-b0cd-6c612e12b41d,t5,True,0
d88df0c9-3fe9-4163-b0cd-6c612e12b41d,t6,True,0
d88df0c9-3fe9-4163-b0cd-6c612e12b41d,t7,False,1
d88df0c9-3fe9-4163-b0cd-6c612e12b41d,t8,False,1
d88df0c9-3fe9-4163-b0cd-6c612e12b41d,t9,True,0
d89e57cc-5f45-4428-9d44-0208cbd4fe39,t1,False,1
d89e57cc-5f45-4428-9d44-0208cbd4fe39,t10,True,0
d89e57cc-5f45-4428-9d44-0208cbd4fe39,t11,True,0
d89e57cc-5f45-4428-9d44-0208cbd4fe39,t12,True,0
d89e57cc-5f45-4428-9d44-0208cbd4fe39,t2,False,1
d89e57cc-5f45-4428-9d44-0208cbd4fe39,t3,False,1
d89e57cc-5f45-4428-9d44-0208cbd4fe39,t4,False,2
d89e57cc-5f45-4428-9d44-0208cbd4fe39,t5,False,3
d89e57cc-5f45-4428-9d44-0208cbd4fe39,t6,True,0
d89e57cc-5f45-4428-9d44-0208cbd4fe39,t7,False,2
d89e57cc-5f45-4428-9d44-0208cbd4fe39,t8,True,0
d89e57cc-5f45-4428-9d44-0208cbd4fe39,t9,False,1
d8a22aa8-f7db-4eff-b9e4-6175d5a7ea8c,t1,False,1
d8a22aa8-f7db-4eff-b9e4-6175d5a7ea8c,t10,True,0
d8a22aa8-f7db-4eff-b9e4-6175d5a7ea8c,t11,False,1
d8a22aa8-f7db-4eff-b9e4-6175d5a7ea8c,t12,False,2
d8a22aa8-f7db-4eff-b9e4-6175d5a7ea8c,t2,False,1
d8a22aa8-f7db-4eff-b9e4-6175d5a7ea8c,t3,False,7
d8a22aa8-f7db-4eff-b9e4-6175d5a7ea8c,t4,False,1
d8a22aa8-f7db-4eff-b9e4-6175d5a7ea8c,t5,True,0
d8a22aa8-f7db-4eff-b9e4-6175d5a7ea8c,t6,True,0
d8a22aa8-f7db-4eff-b9e4-6175d5a7ea8c,t7,True,0
d8a22aa8-f7db-4eff-b9e4-6175d5a7ea8c,t8,True,0
d8a22aa8-f7db-4eff-b9e4-6175d5a7ea8c,t9,True,0
d8c774a0-144a-49b1-b699-d85f10daec03,t1,False,1
d8c774a0-144a-49b1-b699-d85f10daec03,t10,True,0
d8c774a0-144a-49b1-b699-d85f10daec03,t11,True,0
d8c774a0-144a-49b1-b699-d85f10daec03,t12,False,1
d8c774a0-144a-49b1-b699-d85f10daec03,t2,False,1
d8c774a0-144a-49b1-b699-d85f10daec03,t3,False,2
